tweet_id,airline_sentiment,airline,tweet
569602069335838000,negative,American,"@AmericanAir Cool, a canned response. Nah, I think I'll keep tweeting at everyone who mentions AA on Twitter. You could DM me, though."
569602278988120000,negative,Southwest,@SouthwestAir I was trying to find airfare for my family.  Your prices are ridiculous!  Almost $1000 more than @USAirways. #notmadeofmoney
569602295224246000,negative,American,@AmericanAir I have looked and I was told it was in Guatemala last night. No record of anywhere today. I need my clothing for work tomorrow.
569602407417692000,negative,US Airways,@USAirways 3818 delayed. blue skies all over. #whyisusairALWAYSDELAYED???
569602563261276000,negative,American,"@AmericanAir @russelneiss No, American. This is simple. How about YOU call HER back with the info for her new flight. Basic customer service"
569602645712769000,neutral,Delta,"As soon as I can, sending my son home with you Saturday. @JetBlue"
569602682505138000,negative,American,@AmericanAir Flight Cancelled Flighted and rebooked but agent made a mistake and booked wrong date! Been trying to get through via phone for hours!!
569602798867881000,negative,American,.@AmericanAir I can't even get on the phone with your reservations team. The system automatically disconnects us.
569602817633222000,negative,US Airways,@USAirways Please can someone contact me regarding my missing bag? It has been 3 days. Online tracking shows nothing.
569602860020850000,negative,US Airways,"@USAirways  Flight 4454 aircraft at gate, but no crew?  Will be 2+ hours Late Flight to destination. Come on!"
569602861467885000,negative,United,@united flight UA3774 after two delays. just Cancelled Flightled and no more flights to Norfolk that aren't booked. Renting a car.
569602897572450000,negative,Delta,"@JetBlue every time I look at the flight status, 30 more minutes is added to the delay. How about some points for trouble??"
569602974671990000,negative,Delta,"@JetBlue You never got my wife to her destination and you expect a $75.00 ""goodwill credit"" will  make everything hunky-dory. You blew it."
569602975829757000,negative,United,@united can you get me on the delayed flight to EWR out of YYZ at 15:30? No customer service to be found in airport
569603002278944000,positive,Delta,@JetBlue love it as always!
569603039750852000,negative,Delta,@JetBlue does not fit in 140
569603127223066000,negative,American,@AmericanAir Trying to find out if flight #340 DFW to HOU is on tonight. Exec platinum desk not calling back and online info not clear.
569603156927246000,negative,American,@AmericanAir missing a full days of work thanks guys
569603236711305000,negative,United,@united thank you for letting me down.My luggage is still in Denver but I'm in Phl. #neveragain #flyingwithUS #disappointed #lostacustomer
569603273033945000,negative,Delta,"@JetBlue why, when you book a flight now, does jetblue separate a 3yr old from the mother? Isn't that a bit stupid? check-in headaches!"
569603326947364000,negative,Southwest,@SouthwestAir - thanks for Cancelled Flighting our flight to BOS. We're stranded in DEN til Wed night. The 7 of us will never fly #southwest again
569603357406576000,negative,US Airways,"@USAirways flight 2022 out of Phil, no update and was supposed to leave 15 minutes ago.  Sitting in airport, wondering#irritated"
569603523954016000,negative,US Airways,@USAirways your customer service at CLT is terrible!!! My flight was delayed from JFK for 2 hours!  Get to CLT to horrid customer service!
569603529888788000,negative,Delta,"@JetBlue You just don't get it.  It's not about the money, It's about PEOPLE!!!! How about a public apology from the president of Jet Blue."
569603590349848000,negative,American,"@AmericanAir @ejacqui If you updated the screens, then people would know the Late Flightst info, good or bad. And that wouldn't work because..."
569603641767792000,positive,Delta,@JetBlue thank you guys! You are the best! ðŸ™Œâœˆï¸
569603669114511000,negative,United,@United is offering to reroute my SFO flight to LAX. Might be geography class time.
569603833804038000,negative,US Airways,@USAirways more like USDELAY-ways. Another long 'paperwork' reLate Flightd delay - Friday in Charlotte. Today in Philly. #letsgoalready
569603875671396000,negative,United,"@united Your baggage tracking system is worthless! It tells me nothing about where the bag is, much less what your plans are to get it to me"
569603962233622000,positive,American,"@AmericanAir thanks for forcing me to check -in my carry - on luggage. That is exactly why I spent extra money on ""travel size"" toiletries"
569603991551782000,positive,American,@AmericanAir  Mad love http://t.co/4ojrSDWPkK NYC-
569604033083789000,negative,Delta,@JetBlue at what point in delays can I take a different flight to my destination?
569604041141039000,neutral,US Airways,@USAirways  Mad love http://t.co/4ojrSDWPkK NYC-
569604066239762000,positive,Southwest,@SouthwestAir  Mad love http://t.co/4ojrSDWPkK NYC-
569604083507556000,negative,American,@AmericanAir is this how you let your employees treat your loyal customers? #attackingbabymomma #crazinessintherockies
569604173236477000,negative,American,"@AmericanAir @_emmaclifford No. At JFK you sort of have to guess things out. It's a small airport, so whatever."
569604176960827000,negative,American,@americanair Help!  I need to speak to a live agent before I lose my online reservation being held.
569604198033170000,negative,Southwest,@SouthwestAir ridiculous how you want to charge me $209 to change flights even with multiple seats available on the flight I needed
569604198771363000,negative,US Airways,@USAirways it's unacceptable the way your agents at the gate treat paying customers!!!
569604208661409000,negative,Delta,@JetBlue You left 175 PEOPLE on a hot plane with no ventilation for over an hour and a half and then had to bus them to JFK because of ....
569604243226652000,negative,American,@AmericanAir more of the insane treatment by your customers
569604286369431000,negative,US Airways,@USAirways wasted a day of my vacation after problems with not one but two planes... #waitinginphilly #flight838
569604328153083000,negative,American,"@AmericanAir can you do anything to get #AA953 moving? Been almost 24 hrs and hundreds at jfk upset, tired and want to get to BA."
569604330229092000,negative,American,@AmericanAir ask the 10 people you left behind at Miami airport because you guys could not wait 5 minutes and ... http://t.co/XPM98Igqjn
569604354703020000,negative,American,@AmericanAir can you help me with a reservation? cant get through on the phone
569604400479649000,neutral,American,@AmericanAir how does one book a ticket online and put it on hold?  Does that require that I pay for the ticket?
569604425238454000,negative,American,@AmericanAir my flt is at 7a tom. I have now rec'd notification that I'm going out from some other airport
569604453462110000,negative,American,"@AmericanAir because of you, I am doing the one thing I tried to avoid. Thank you for sending me to baggage claim."
569604466757865000,negative,American,@AmericanAir I have no transportation to and going to some other city and getting to NY sometime on Wed?! I'm sorry that's not gonna cut
569604469324967000,neutral,Delta,"@JetBlue is your partnership with Hawaiian live? Earn Hawaiian miles flying Jetblue ? IF so, how do I add @HawaiianAir to my JB Flight Booking Problems ?"
569604507405037000,negative,Delta,"@JetBlue flight from BOS - RSW tomorrow, all i need is my wife + 3yr old to sit together, but no option when checking in."
569604655166009000,negative,United,@United You were doing so well until the PHL-SFO flight yesterday. Major miss. Unfriendly Premier cabin crew. Baggage cluster at SFO.
569604659712811000,negative,American,@AmericanAir nah u boofin u dont talk like any humans i know. Respond like u actually have a brain. And again i dont want customer relations
569604665240895000,negative,Southwest,@SouthwestAir my golf bag was broken on the flight I just took. What's the process for damage reimbursement?
569604674715693000,negative,American,@AmericanAir cut it. Put me on a flt tomorrow.
569604777962643000,negative,American,@AmericanAir thanks for the response. I know it's not your fault... But Im in ORD in T5 and hungry if you want to stop by âœˆï¸âœŒï¸
569604805116563000,neutral,United,@united there is a sector whereby it says $0 in both bags...no bag allowance at all in international flight?
569604904689340000,negative,American,"@AmericanAir bought a ticket on @SouthwestAir. After two days, your ""team"" couldn't share the data needed to get me to my next meeting."
569604909571678000,negative,American,@AmericanAir ....I am on attempt #6 and hour #10 of calling and being put on hold.  Not feeling confident that I will ever get through...
569604985110994000,negative,United,@united I was rebooked but had to take bus from Portland Maine to Boston. Told United does not cover the charge.
569604994825105000,negative,American,@AmericanAir. You neglected to mention the $200 fee per ticket.  I had a medical reason and still have had to jump thru hoops.
569605022197153000,positive,American,@AmericanAir my return flight is scheduled on Wednesday; AA138 I believe.  Thanks for the help!
